Lead ID,Date,Time,Lead Name,Responsible User Name,Price,Pipeline ID,Status ID
L_0ec4f508,2025-06-26,20:17:57,Lead_fadaff7b,User 9,0,11407743,87578751
L_e26c5024,2025-06-26,20:06:00,Lead_c2def18e,User 7,0,11407743,87578751
L_74250fd4,2025-06-26,20:02:18,Lead_d55db03c,User 9,0,11407743,87578751
L_7cf64ea5,2025-06-26,19:57:40,Lead_97079dbb,User 9,0,11407743,87578751
L_e5a81d9d,2025-06-26,19:46:59,Lead_2053c12d,User 6,0,11407743,87578751
L_e671fcac,2025-06-26,19:36:40,Lead_e39a6f1f,User 9,0,11407743,87578751
L_6de4da1f,2025-06-26,19:25:18,Lead_a952f38e,User 6,0,11407743,87578751
L_e54e8696,2025-06-26,19:11:36,Lead_f43839cd,User 8,0,11407743,87578751
L_18a528c9,2025-06-26,19:03:03,Lead_abc5df4c,User 9,0,11407743,87578751
L_972892a7,2025-06-26,19:01:41,Lead_53cd70dd,User 9,0,11407743,87578751
L_6fa0e130,2025-06-26,18:57:21,Lead_cabc46b5,User 9,0,11407743,87578751
L_a9d11e19,2025-06-26,18:53:54,Lead_4668b01e,User 7,0,11407743,87578751
L_18900eca,2025-06-26,18:52:02,Lead_0ee930ec,User 9,0,11407743,87578751
L_9702f4bc,2025-06-26,18:46:21,Lead_f66d3598,User 9,0,11407743,87578751
L_2d033402,2025-06-26,18:44:36,Lead_46747f9c,User 9,0,11407743,87578751
L_17d73d7d,2025-06-26,18:28:35,Lead_4b07c0be,User 9,0,11407743,87578751
L_69c88589,2025-06-26,18:23:53,Lead_099dad17,User 9,0,11407743,87578751
L_28d2e56f,2025-06-26,18:18:49,Lead_88cdc9fe,User 7,0,11407743,87578751
L_3882959e,2025-06-26,18:18:32,Lead_e8d85fe5,User 9,0,11407743,87578751
L_1483e484,2025-06-26,18:14:31,Lead_16509eeb,User 9,0,11407743,87578751
L_677d0dd5,2025-06-26,18:12:37,Lead_848fb5c3,User 8,0,11407743,87578751
L_5a612750,2025-06-26,18:06:36,Lead_779ae526,User 7,0,11407743,87578751
L_f084383a,2025-06-26,18:05:41,Lead_50b8aa87,User 5,0,11407743,87578751
L_2286fa0b,2025-06-26,18:03:00,Lead_119d154c,User 5,0,11407743,87578755
L_d460f00b,2025-06-26,18:01:47,Lead_97016c81,User 6,0,11407743,87578751
L_a84b7c0d,2025-06-26,18:00:20,Lead_3cd1056e,User 9,0,11407743,87578751
L_259905ca,2025-06-26,17:57:40,Lead_6f60fd97,User 9,0,11407743,87578751
L_a5362143,2025-06-26,17:55:37,Lead_63e89cf5,User 9,0,11407743,87578751
L_58e72bf9,2025-06-26,17:51:27,Lead_14d890b5,User 9,0,11407743,87578751
L_14c14660,2025-06-26,17:44:20,Lead_4454a6c9,User 9,0,11407743,87578751
L_64caf427,2025-06-26,17:43:02,Lead_fa38d466,User 6,0,11407743,87578751
L_c07a8daa,2025-06-26,17:41:13,Lead_68ead797,User 6,0,11407743,87578751
L_a1290f48,2025-06-26,17:33:59,Lead_5ccae74f,User 6,0,11407743,87578751
L_a9b3aefd,2025-06-26,17:29:11,Lead_eb462c19,User 9,0,11407743,87578755
L_fb860828,2025-06-26,17:16:43,Lead_bdf1e5be,User 7,0,11407743,87578751
L_63cd41b2,2025-06-26,17:12:15,Lead_bb30719c,User 9,0,11407743,87578751
L_a9a24f7a,2025-06-26,17:09:26,Lead_7c1594c9,User 7,0,11407743,87578751
L_f89b1329,2025-06-26,17:01:50,Lead_04d8a07b,User 7,0,11407743,87578751
L_8282fee2,2025-06-26,16:53:05,Lead_393ce3a8,User 9,0,11407743,87578751
L_e31fa461,2025-06-26,16:49:10,Lead_75eaabc9,User 9,0,11407743,87578751
L_d54f57eb,2025-06-26,16:45:03,Lead_efed1241,User 9,0,11407743,87578751
L_04637eff,2025-06-26,16:44:35,Lead_cc638624,User 5,0,11407743,87578751
L_50a476ea,2025-06-26,16:42:39,Lead_72dea47f,User 9,0,11407743,87578751
L_2c0b621d,2025-06-26,16:41:23,Lead_bcfb22e8,User 4,0,11407743,87578751
L_8014c745,2025-06-26,16:22:32,Lead_42ce6611,User 6,0,11407743,87578751
L_f9afe9de,2025-06-26,16:04:25,Lead_589d7558,User 9,0,11407743,87578751
L_31ede8d8,2025-06-26,15:59:50,Lead_9e089436,User 9,0,11407743,87578751
L_eb9526bd,2025-06-26,15:54:21,Lead_27df9404,User 6,0,11407743,87578751
L_496fcc6e,2025-06-26,15:53:10,Lead_cad465c9,User 7,0,11407743,87578751
L_06260244,2025-06-26,15:52:51,Lead_e7c9a82e,User 6,0,11407743,87578751
L_211c6a3d,2025-06-26,15:48:45,Lead_e1db5cfd,User 9,0,11407743,87578751
L_0437571e,2025-06-26,15:45:15,Lead_2cfd6457,User 9,0,11407743,87578751
L_1ef17cfc,2025-06-26,15:44:40,Lead_407912d7,User 9,0,11407743,87578751
L_38dd5944,2025-06-26,15:44:23,Lead_7033d27f,User 5,0,11407743,87578751
L_f77d7f41,2025-06-26,15:41:43,Lead_cbb52774,User 7,0,11407743,87578751
L_e61a3a6b,2025-06-26,15:34:50,Lead_d61dab59,User 7,0,11407743,87578751
L_e323e2df,2025-06-26,15:32:27,Lead_e34946a0,User 6,0,11407743,87578751
L_25a10285,2025-06-26,15:28:06,Lead_d5632614,User 6,0,11407743,87578751
L_b259d2dc,2025-06-26,15:26:36,Lead_458d8e8b,User 7,0,11407743,87578751
L_de2ecfb1,2025-06-26,15:25:15,Lead_119d154c,User 5,0,11407743,142
L_c1220ab0,2025-06-26,15:08:27,Lead_dd3182ec,User 9,0,11407743,87578751
L_8d163144,2025-06-26,15:02:34,Lead_6ebdb9dc,User 6,0,11407743,87578751
L_40684dca,2025-06-26,14:52:50,Lead_aa8b52b9,User 7,0,11407743,87578751
L_ea1236c1,2025-06-26,14:52:14,Lead_119d154c,User 5,0,11407743,87578751
L_9c709926,2025-06-26,14:22:28,Lead_eae04601,User 2,0,11407743,87578751
L_5c6a391f,2025-06-26,14:18:14,Lead_b33ffeeb,User 2,0,11407743,87578751
L_ca7184a0,2025-06-26,14:13:18,Lead_506b54f2,User 6,0,11407743,87578751
L_5b63475d,2025-06-26,14:08:05,Lead_2c9e9b17,User 5,0,11407743,87578751
L_73174212,2025-06-26,14:07:13,Lead_7e18d738,User 9,0,11407743,87578751
L_c04d2320,2025-06-26,14:04:25,Lead_6ce8ccf3,User 2,0,11407743,87578751
L_224ad8f8,2025-06-26,14:01:30,Lead_5387d95b,User 2,0,11407743,87578751
L_68dbafe0,2025-06-26,13:56:19,Lead_5758ef38,User 6,0,11407743,87578751
L_0830b6ad,2025-06-26,13:53:04,Lead_263bd251,User 5,0,11407743,87578751
L_e3ad56d6,2025-06-26,13:52:46,Lead_0784c6cb,User 5,0,11407743,143
L_2008f30c,2025-06-26,13:45:48,Lead_edeef0c1,User 5,0,11407743,143
L_1afc69ed,2025-06-26,13:45:29,Lead_d01e4315,User 5,0,11407743,87578751
L_de5bda9d,2025-06-26,13:38:05,Lead_7071679c,User 5,0,11407743,87578751
L_74fa5614,2025-06-26,13:37:30,Lead_f4f57385,User 1,0,11407743,87578751
L_56b251b6,2025-06-26,13:35:22,Lead_5b19f6b5,User 2,0,11407743,87578751
L_56598199,2025-06-26,13:33:51,Lead_dad6c866,User 5,0,11407743,87578751
L_00fc7d0c,2025-06-26,13:32:23,Lead_8ec51950,User 5,0,11407743,87578751
L_56951369,2025-06-26,13:25:35,Lead_5cd84a15,User 4,0,11407743,87578751
L_f0c4afe7,2025-06-26,13:15:31,Lead_bcf24239,User 5,0,11407743,143
L_0d3c5ee1,2025-06-26,13:14:39,Lead_c20530ce,User 5,0,11407743,143
L_0621308d,2025-06-26,13:08:22,Lead_ab90d23f,User 5,0,11407743,87578751
L_c5f89bdf,2025-06-26,13:04:24,Lead_00276377,User 8,0,11407743,87578751
L_7c03e48d,2025-06-26,13:02:34,Lead_28b2afff,User 2,0,11407743,87578751
L_d29fdf28,2025-06-26,13:01:12,Lead_524f68e4,User 2,0,11407743,87578751
L_9077aff5,2025-06-26,12:55:19,Lead_ec41ee61,User 6,0,11407743,87578751
L_1d27953d,2025-06-26,12:50:39,Lead_2f200341,User 2,0,11407743,87578751
L_c8cb38ba,2025-06-26,12:38:54,Lead_196f1c90,User 6,0,11407743,87578751
L_50e9136b,2025-06-26,12:37:44,Lead_b73080c7,User 8,0,11407743,87578751
L_943d1206,2025-06-26,12:30:38,Lead_ff8258a4,User 2,0,11407743,87578751
L_5fa520ce,2025-06-26,12:21:55,Lead_16ffa1b7,User 2,0,11407743,87578751
L_bee181ee,2025-06-26,12:15:20,Lead_5b5b220c,User 8,0,11407743,87578751
L_3df8245c,2025-06-26,12:14:42,Lead_a549f55a,User 2,0,11407743,87578751
L_d3a4b64c,2025-06-26,12:13:50,Lead_3847b4f8,User 2,0,11407743,87578751
L_4ea306f7,2025-06-26,12:12:50,Lead_72077b78,User 2,0,11407743,87578751
L_d59d3a20,2025-06-26,12:01:11,Lead_837b6e32,User 2,0,11407743,87578751
L_102c0a86,2025-06-26,11:50:12,Lead_aabf1f05,User 2,0,11407743,87578751
L_634ebf24,2025-06-26,11:49:30,Lead_a2a92d6e,User 7,0,11407743,87578751
L_56b7f933,2025-06-26,11:45:52,Lead_55108b33,User 8,0,11407743,87578751
L_a0dba52d,2025-06-26,11:43:58,Lead_a5a350b2,User 2,0,11407743,87578751
L_535912ca,2025-06-26,11:31:11,Lead_271dccd9,User 2,0,11407743,87578751
L_5732ccfc,2025-06-26,11:30:55,Lead_2528a3bb,User 2,0,11407743,87578751
L_fe100ae7,2025-06-26,11:30:27,Lead_35e70fd3,User 8,0,11407743,87578751
L_3467a2f5,2025-06-26,11:29:47,Lead_ab90d23f,User 2,0,11407743,87578751
L_adb4ecad,2025-06-26,11:24:18,Lead_1abfafa1,User 2,0,11407743,87578751
L_05eddd8f,2025-06-26,11:19:46,Lead_2071e89a,User 8,0,11407743,87578751
L_2e8d2027,2025-06-26,10:58:56,Lead_40e5abb3,User 7,0,11407743,87578751
L_6712d00c,2025-06-26,10:58:55,Lead_7179225f,User 7,0,11407743,87578751
L_17ebe601,2025-06-26,10:57:10,Lead_b7eb5524,User 2,0,11407743,87578751
L_9a837f1b,2025-06-26,10:54:01,Lead_15cc86f5,User 1,0,11407743,87578751
L_aa8fd775,2025-06-26,10:53:45,Lead_4ddcf482,User 7,0,11407743,87578751
L_f0392c26,2025-06-26,10:50:13,Lead_7179225f,User 2,0,11407743,87578751
L_dabfed2c,2025-06-26,10:41:42,Lead_18d625be,User 2,0,11407743,87578751
L_7afb2943,2025-06-26,10:40:40,Lead_8a7d3a8e,User 2,0,11407743,87578751
L_3e9592d4,2025-06-26,10:38:15,Lead_1607cc95,User 2,0,11407743,87578751
L_c40d6cb7,2025-06-26,10:34:00,Lead_ca0938ef,User 7,0,11407743,87578751
L_dafd67ab,2025-06-26,10:33:44,Lead_65074069,User 2,0,11407743,87578751
L_2949a587,2025-06-26,10:28:03,Lead_878296f4,User 2,0,11407743,87578751
L_667ba345,2025-06-26,10:14:30,Lead_c10418bb,User 1,0,11407743,87578751
L_2880b1fd,2025-06-26,10:12:44,Lead_8b5aa2f7,User 2,0,11407743,87578751
L_f2ba699f,2025-06-26,10:06:34,Lead_db5d8dcd,User 2,0,11407743,87578751
L_d9919a1d,2025-06-26,10:04:28,Lead_6ae44175,User 2,0,11407743,87578751
L_d090fe89,2025-06-26,10:03:31,Lead_d85efffe,User 2,0,11407743,87578751
L_54425964,2025-06-26,09:56:26,Lead_f0e6a0a8,User 2,0,11407743,87578751
L_547be0a2,2025-06-26,09:55:25,Lead_14975617,User 1,0,11407743,87578751
L_91bc3de5,2025-06-26,09:53:19,Lead_854f4914,User 2,0,11407743,87578751
L_6dbceebf,2025-06-26,09:49:28,Lead_0b6b83ae,User 8,0,11407743,87578751
L_b8df4db1,2025-06-26,09:48:56,Lead_3d1af106,User 1,0,11407743,87578751
L_48b755b3,2025-06-26,09:47:58,Lead_506b54f2,User 6,0,11407743,87578751
L_3e45bc5f,2025-06-26,09:33:26,Lead_17bc7af6,User 2,0,11407743,87578751
L_ce9f904f,2025-06-26,09:32:21,Lead_89425633,User 2,0,11407743,87578751
L_02fd2647,2025-06-26,09:32:20,Lead_c6c90e7a,User 2,0,11407743,87578751
L_fdfd1c41,2025-06-26,09:30:20,Lead_88207ff7,User 6,0,11407743,87578751
L_d3817b70,2025-06-26,09:18:11,Lead_ca2c0fbf,User 2,0,11407743,87578751
L_1bb3d02e,2025-06-26,09:17:16,Lead_1a0793c6,User 2,0,11407743,87578751
L_ae2d5755,2025-06-26,09:17:14,Lead_943f5f01,User 2,0,11407743,87578751
L_a993b060,2025-06-26,09:16:01,Lead_9785228a,User 9,0,11407743,87578751
L_41e58b5d,2025-06-26,09:15:08,Lead_800c6de8,User 7,0,11407743,87578751
L_f571b639,2025-06-26,09:14:36,Lead_f5255a9f,User 2,0,11407743,87578751
L_3952531b,2025-06-26,09:10:27,Lead_befb878f,User 8,0,11407743,87578751
L_1d3f6e1a,2025-06-26,09:07:42,Lead_0e457204,User 8,0,11407743,87578751
L_5e60ca19,2025-06-26,09:03:59,Lead_0a58ccc4,User 2,0,11407743,87578751
L_78cd1fe9,2025-06-26,08:59:19,Lead_fa4e4f94,User 1,0,11407743,87578751
L_e1670aee,2025-06-26,08:58:01,Lead_efe11ace,User 2,0,11407743,87578751
L_4a33bedf,2025-06-26,08:56:36,Lead_acbb48b7,User 2,0,11407743,87578751
L_d280c495,2025-06-26,08:45:02,Lead_a00ad8e8,User 1,0,11407743,87578751
L_72e2b529,2025-06-26,08:36:16,Lead_a80c3045,User 1,0,11407743,87578751
L_6bc8e9bd,2025-06-26,08:34:05,Lead_58dc56f3,User 8,0,11407743,87578751
L_1a03d992,2025-06-26,08:25:19,Lead_465b01f6,User 4,0,11407743,87578751
L_7d5dc397,2025-06-26,08:22:12,Lead_41ea5330,User 2,0,11407743,87578751
L_f5bfc910,2025-06-26,08:12:48,Lead_ed61e074,User 1,0,11407743,87578751
L_efa1badb,2025-06-26,08:11:01,Lead_288dcf55,User 8,0,11407743,87578751
L_c3165160,2025-06-26,08:08:10,Lead_621b8f62,User 2,0,11407743,87578751
L_febc63de,2025-06-26,08:07:52,Lead_a11a042b,User 2,0,11407743,87578751
L_e843f40b,2025-06-26,07:54:10,Lead_61290cd6,User 6,0,11407743,87578751
L_dc1b00ae,2025-06-26,07:52:26,Lead_62e9fb08,User 2,0,11407743,87578751
L_89da6478,2025-06-26,07:50:28,Lead_a2929e57,User 1,0,11407743,87578751
L_cd7cbcb9,2025-06-26,07:46:28,Lead_fec07eb7,User 8,0,11407743,87578751
L_b38a525d,2025-06-26,07:40:51,Lead_af112cb0,User 2,0,11407743,87578751
L_aaac47e3,2025-06-26,07:39:58,Lead_1a6bbfba,User 6,0,11407743,87578751
L_170589e0,2025-06-26,07:36:35,Lead_20edcd9f,User 2,0,11407743,87578751
L_24e1d014,2025-06-26,07:33:41,Lead_ebe2a48f,User 8,0,11407743,87578751
L_314e7802,2025-06-26,07:32:54,Lead_b05a4e29,User 1,0,11407743,87578751
L_daf4d34c,2025-06-26,07:32:05,Lead_d24553ce,User 6,0,11407743,87578751
L_69b0dd7e,2025-06-26,07:18:07,Lead_bf908b03,User 8,0,11407743,87578751
L_80f2699a,2025-06-26,07:14:52,Lead_fb6e88c8,User 2,0,11407743,87578751
L_dea53fd3,2025-06-26,06:58:55,Lead_bde683c8,User 2,0,11407743,87578751
L_4e8b9335,2025-06-26,06:58:50,Lead_167c91dc,User 2,0,11407743,87578751
L_96c8f7c1,2025-06-26,06:54:07,Lead_41b533c9,User 1,0,11407743,87578751
L_e2b8a910,2025-06-26,06:51:45,Lead_d189b419,User 8,0,11407743,87578751
L_86982826,2025-06-26,06:47:41,Lead_d22ca8d3,User 2,0,11407743,87578751
L_ec9dafd5,2025-06-26,06:44:46,Lead_27026489,User 2,0,11407743,87578751
L_3635286f,2025-06-26,06:40:22,Lead_04a9e179,User 2,0,11407743,87578751
L_6eac9e9b,2025-06-26,06:37:00,Lead_64ffd43a,User 2,0,11407743,87578751
L_00742515,2025-06-26,06:34:05,Lead_77c56545,User 1,0,11407743,87578751
L_4f5876f2,2025-06-26,06:24:45,Lead_f7ba7c4f,User 2,0,11407743,87578751
L_772396ee,2025-06-26,06:20:17,Lead_5e514645,User 2,0,11407743,87578751
L_c0ff2e90,2025-06-26,06:18:28,Lead_344f34aa,User 2,0,11407743,87578751
L_ac1e6f88,2025-06-26,06:17:58,Lead_c26d2bc5,User 2,0,11407743,87578751
L_e5245416,2025-06-26,06:12:31,Lead_75a4c4a0,User 2,0,11407743,87578751
L_d5e72368,2025-06-26,05:53:39,Lead_41b9b3f1,User 8,0,11407743,87578751
L_1aec9f94,2025-06-26,05:53:33,Lead_4290f98c,User 2,0,11407743,87578751
L_20be712a,2025-06-26,05:40:12,Lead_f9cfce7f,User 2,0,11407743,87578751
L_845753d3,2025-06-26,05:10:00,Lead_3746dc6a,User 2,0,11407743,87578751
L_58937701,2025-06-26,04:51:03,Lead_0cc09ec4,User 6,0,11407743,87578751
L_5d107ecf,2025-06-26,04:10:21,Lead_e19afc3f,User 2,0,11407743,87578751
L_a48a571c,2025-06-26,04:08:04,Lead_88f9a424,User 2,0,11407743,87578751
L_4f114752,2025-06-26,03:56:15,Lead_5c06974e,User 2,0,11407743,87578751
L_7a18d3c7,2025-06-26,03:46:15,Lead_cecc395c,User 2,0,11407743,87578751
L_cd9f89ab,2025-06-26,03:33:50,Lead_4ff25adc,User 2,0,11407743,87578751
L_b9bc5ad8,2025-06-26,03:25:16,Lead_ab90d23f,User 2,0,11407743,87578751
L_177f4bf5,2025-06-26,02:43:45,Lead_47c17bad,User 2,0,11407743,87578751
L_275a27bd,2025-06-25,21:27:17,Lead_a549f55a,User 2,0,11407743,87578751
L_fadb26e5,2025-06-25,21:20:30,Lead_815d2a34,User 2,0,11407743,87578751
L_a3b0be1f,2025-06-25,20:58:33,Lead_7bf8ffce,User 9,0,11407743,87578751
L_613a4c12,2025-06-25,20:56:44,Lead_e146ae42,User 9,0,11407743,87578751
L_df2550ec,2025-06-25,20:43:06,Lead_64577775,User 9,0,11407743,87578751
L_e041f570,2025-06-25,20:41:04,Lead_eee7ef57,User 2,0,11407743,87578751
L_ca707b09,2025-06-25,20:40:28,Lead_2b3b536b,User 8,0,11407743,87578751
L_820dd433,2025-06-25,20:31:35,Lead_8aa3b034,User 9,0,11407743,87578751
L_b167e83d,2025-06-25,20:30:13,Lead_4ae8b0ae,User 9,0,11407743,87578751
L_5021daee,2025-06-25,20:29:31,Lead_ff3e01b7,User 8,0,11407743,87578751
L_15aa1544,2025-06-25,20:25:27,Lead_535b3e37,User 9,0,11407743,87578751
L_4341d066,2025-06-25,20:23:28,Lead_d1db81ec,User 6,0,11407743,87578751
L_6a09af53,2025-06-25,20:21:50,Lead_496bfed4,User 7,0,11407743,87578751
L_533f3f7d,2025-06-25,20:20:21,Lead_b13214fa,User 6,0,11407743,87578751
L_6086989d,2025-06-25,20:18:03,Lead_f3524a11,User 9,0,11407743,87578751
L_1f060d60,2025-06-25,20:15:58,Lead_6e93873b,User 9,0,11407743,87578751
L_1f9775aa,2025-06-25,20:11:41,Lead_2b487e39,User 7,0,11407743,87578751
L_8ede6686,2025-06-25,20:03:31,Lead_55095ba3,User 7,0,11407743,87578751
L_49053bc6,2025-06-25,19:55:26,Lead_62ce208c,User 9,0,11407743,87578751
L_f6cd14fe,2025-06-25,19:52:49,Lead_b76d52d0,User 9,0,11407743,87578751
L_015578e7,2025-06-25,19:52:21,Lead_bc719734,User 6,0,11407743,87578751
L_03bde56d,2025-06-25,19:48:31,Lead_cc89f820,User 8,0,11407743,87578751
L_2f43c4b5,2025-06-25,19:48:08,Lead_d396e199,User 9,0,11407743,87578751
L_f3087821,2025-06-25,19:47:38,Lead_7560e38f,User 7,0,11407743,87578751
L_54ba96ad,2025-06-25,19:42:18,Lead_13cda47d,User 2,0,11407743,87578751
L_f771c558,2025-06-25,19:40:16,Lead_455bfcca,User 6,0,11407743,87578751
L_53b33b89,2025-06-25,19:39:08,Lead_22e4d8eb,User 6,0,11407743,87578751
L_079f6079,2025-06-25,19:38:52,Lead_0df883a4,User 6,0,11407743,87578751
L_4e098b1f,2025-06-25,19:38:31,Lead_ac3308e7,User 9,0,11407743,87578751
L_be4436a2,2025-06-25,19:37:59,Lead_f85e0cb1,User 7,0,11407743,87578751
L_99e3ebae,2025-06-25,19:36:04,Lead_a9b20731,User 9,0,11407743,87578751
L_f0d70c55,2025-06-25,19:33:04,Lead_a8b12190,User 6,0,11407743,87578751
L_756c818f,2025-06-25,19:26:37,Lead_74ab6a37,User 7,0,11407743,87578751
L_64fa53cc,2025-06-25,19:25:04,Lead_b3cb6025,User 6,0,11407743,87578751
L_aebd0d50,2025-06-25,19:22:53,Lead_832a7d76,User 6,0,11407743,87578751
L_7163d5ef,2025-06-25,19:20:55,Lead_7c1762e9,User 6,0,11407743,87578751
L_0e8fcc52,2025-06-25,19:20:47,Lead_abb19762,User 6,0,11407743,87578751
L_5b456be6,2025-06-25,19:19:52,Lead_cfbb9d8a,User 6,0,11407743,87578751
L_a0d8d91a,2025-06-25,19:12:00,Lead_03507d6e,User 9,0,11407743,87578751
L_5417ee84,2025-06-25,18:56:31,Lead_90038594,User 9,0,11407743,87578751
L_ce338389,2025-06-25,18:47:42,Lead_62ec7473,User 2,0,11407743,87578751
L_3b358195,2025-06-25,18:45:53,Lead_10445d4f,User 9,0,11407743,87578751
L_c102acfe,2025-06-25,18:44:04,Lead_b00225d8,User 6,0,11407743,87578751
L_85de5d07,2025-06-25,18:37:16,Lead_119d154c,User 5,0,11407743,142
L_4eb6de57,2025-06-25,18:35:06,Lead_a131eeb7,User 9,0,11407743,87578751
L_15bc398c,2025-06-25,18:35:02,Lead_5c7fd8a0,User 10,0,11407743,87578751
L_f4048d77,2025-06-25,18:32:19,Lead_5655065f,User 7,0,11407743,87578751
L_d0634fb0,2025-06-25,18:31:41,Lead_4fc667cd,User 9,0,11407743,87578751
L_7dc1e1cb,2025-06-25,18:27:43,Lead_3381d385,User 10,0,11407743,87578751
L_0c5ef553,2025-06-25,18:27:15,Lead_3ca4272a,User 2,0,11407743,87578751
L_85a5fda6,2025-06-25,18:26:02,Lead_3a5b41d8,User 9,0,11407743,87578751
L_107f0840,2025-06-25,18:25:39,Lead_aa72c4c2,User 8,0,11407743,87578751
L_e27d32a0,2025-06-25,18:23:08,Lead_b0909090,User 9,0,11407743,87578751
L_3a46d248,2025-06-25,18:15:36,Lead_ea9409df,User 6,0,11407743,87578751
L_3f301dfc,2025-06-25,18:12:29,Lead_c25b07ea,User 9,0,11407743,87578751
L_c7287d92,2025-06-25,18:03:16,Lead_11404b8c,User 7,0,11407743,87578751
L_7205858c,2025-06-25,18:01:48,Lead_920eae66,User 10,0,11407743,87578751
L_4241f941,2025-06-25,18:00:50,Lead_6e45b371,User 10,0,11407743,87578751
L_088883be,2025-06-25,17:56:50,Lead_c1475e80,User 6,0,11407743,87578751
L_5a26f887,2025-06-25,17:53:00,Lead_e20dad01,User 9,0,11407743,87578751
L_4def40a5,2025-06-25,17:51:21,Lead_cc638624,User 5,104422,11407743,142
L_1c9f1094,2025-06-25,17:45:52,Lead_381026ae,User 9,0,11407743,87578751
L_7aaa4912,2025-06-25,17:44:19,Lead_b4ae9149,User 8,0,11407743,87578751
L_bcbf2ab9,2025-06-25,17:42:05,Lead_1323f910,User 9,0,11407743,87578751
L_1a2886a9,2025-06-25,17:41:23,Lead_ab90d23f,User 2,0,11407743,87578751
L_0687eab5,2025-06-25,17:39:47,Lead_aabb6d69,User 9,0,11407743,87578751
L_75685a85,2025-06-25,17:33:05,Lead_3d2b6cbe,User 9,0,11407743,87578751
L_a6c13531,2025-06-25,17:30:08,Lead_7295623d,User 9,0,11407743,87578751
L_e71216e4,2025-06-25,17:25:57,Lead_5332509d,User 2,0,11407743,87578751
L_5af67562,2025-06-25,17:22:02,Lead_9edc45a8,User 9,0,11407743,87578751
L_acfea9c1,2025-06-25,17:20:27,Lead_4e74d05e,User 2,0,11407743,87578751
L_3b476c9a,2025-06-25,17:17:42,Lead_56087650,User 9,0,11407743,87578751
L_f483e34c,2025-06-25,17:14:36,Lead_3e08768a,User 6,0,11407743,87578751
L_57d42c06,2025-06-25,17:12:37,Lead_a373c2ec,User 6,0,11407743,87578751
L_be8ea629,2025-06-25,17:05:41,Lead_9ad5c99f,User 6,0,11407743,87578751
L_c2127d9e,2025-06-25,17:04:02,Lead_1d4d50b3,User 10,0,11407743,87578751
L_8701b90e,2025-06-25,17:01:53,Lead_bffa5187,User 2,0,11407743,87578751
L_00d2e804,2025-06-25,17:00:36,Lead_bd69c8a7,User 6,0,11407743,87578751
L_919207d2,2025-06-25,17:00:00,Lead_88d074cd,User 6,0,11407743,87578751
L_ebc7925a,2025-06-25,16:55:40,Lead_5c06974e,User 6,0,11407743,87578751
L_d43d0db6,2025-06-25,16:55:24,Lead_7ab7630a,User 6,0,11407743,87578751
L_c2a0d3e5,2025-06-25,16:54:45,Lead_e66889ea,User 6,0,11407743,87578751
L_f6de5591,2025-06-25,16:52:22,Lead_561d8ace,User 3,0,11407743,87578751
L_c8c467ba,2025-06-25,16:49:00,Lead_a2536936,User 9,18000,11407743,87578751
L_7bd299c7,2025-06-25,16:44:46,Lead_e8c7ac41,User 3,0,11407743,87578751
L_9788a2c0,2025-06-25,16:41:54,Lead_796c4a9f,User 9,0,11407743,87578751
L_81c1681e,2025-06-25,16:40:11,Lead_1d399387,User 5,0,11407743,87578751
L_724b98a7,2025-06-25,16:38:32,Lead_5e291181,User 5,0,11407743,87578751
L_7bfc5501,2025-06-25,16:35:46,Lead_53a53882,User 4,0,11407743,87578751
L_dcb46a4a,2025-06-25,16:34:42,Lead_83c50e5e,User 5,0,11407743,87578751
L_560ea186,2025-06-25,16:14:57,Lead_c90f981c,User 10,0,11407743,87578751
L_05693100,2025-06-25,16:14:09,Lead_45a07d07,User 6,0,11407743,87578751
L_8315d419,2025-06-25,16:05:59,Lead_3cee9ff6,User 9,0,11407743,87578751
L_ae6f4e91,2025-06-25,16:03:54,Lead_0f6e72d1,User 7,0,11407743,87578751
L_2357cc3e,2025-06-25,16:02:34,Lead_78f6ea97,User 9,0,11407743,87578751
L_15bcd8f0,2025-06-25,16:01:34,Lead_9af414d4,User 7,0,11407743,87578751
L_5320547d,2025-06-25,15:58:20,Lead_e482c543,User 6,0,11407743,87578751
L_29600510,2025-06-25,15:55:39,Lead_c3ba6669,User 3,0,11407743,87578751
L_c93ab115,2025-06-25,15:53:28,Lead_680dddc9,User 9,0,11407743,87578751
L_7c80868d,2025-06-25,15:53:26,Lead_83b568ac,User 6,0,11407743,87578751
L_c3d27aa7,2025-06-25,15:51:21,Lead_c953457d,User 6,0,11407743,87578751
L_b6a44404,2025-06-25,15:51:18,Lead_633fc928,User 6,0,11407743,87578751
L_74066530,2025-06-25,15:49:02,Lead_892ba3ae,User 9,0,11407743,87578751
L_f1dfe244,2025-06-25,15:48:17,Lead_cc638624,User 5,0,11407743,87578763
L_04cdb8c7,2025-06-25,15:45:00,Lead_45a07d07,User 6,0,11407743,87578751
L_45787733,2025-06-25,15:43:47,Lead_e3858c17,User 9,0,11407743,87578751
L_7a231405,2025-06-25,15:42:30,Lead_3d6a5220,User 3,0,11407743,87578751
L_8b79a6cc,2025-06-25,15:32:38,Lead_fa6e1f62,User 9,0,11407743,87578751
L_902e8c9a,2025-06-25,15:31:53,Lead_4d38cfc6,User 6,0,11407743,87578751
L_b0dffbf4,2025-06-25,15:29:24,Lead_e3858c17,User 9,0,11407743,87578751
